# id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s]
6.802350969999999506e+05,1.240000000000000000e+02,3.250899999999999750e+02,3.501990000000000123e+02,9.586760000000000446e+02,3.250799999999999841e+02,3.501129999999999995e+02,9.587179999999999609e+02,3.220000000000000000e+02,3.280000000000000000e+02,3.460000000000000000e+02,3.570000000000000000e+02,9.450000000000000000e+02,9.760000000000000000e+02,8.590000000000000000e+02,3.100000000000000000e+01,4.500000000000000000e+01,4.938200000000000145e+00,2.863799999999999901e+00,-1.653379999999999939e+01,4.636099999999999888e+00,2.410000000000000142e+00,-1.401309999999999967e+01,1.996350999999999942e+02,7.527000000000000357e-01,9.129599999999999937e+00,1.571131000000000029e+02,1.953000000000000014e-01,3.487409999999999854e+01,2.383980000000000032e+01,2.037950000000000017e+01,2.146529999999999916e+01,6.684010399999999663e+01,3.926898500000000070e+00,-4.768723900000000140e+04
6.802351099999999860e+05,1.370000000000000000e+02,4.775899999999999750e+02,3.661349999999999909e+02,9.644519999999999982e+02,4.775509999999999877e+02,3.661460000000000150e+02,9.651440000000000055e+02,4.720000000000000000e+02,4.850000000000000000e+02,3.610000000000000000e+02,3.720000000000000000e+02,9.450000000000000000e+02,9.820000000000000000e+02,2.165000000000000000e+03,3.700000000000000000e+01,1.020000000000000000e+02,6.553399999999999892e+00,4.616299999999999848e+00,-5.158979999999999677e+01,6.074200000000000266e+00,4.101700000000000124e+00,-5.336229999999999762e+01,5.374862000000000535e+02,8.394000000000000350e-01,1.623639999999999972e+01,3.197257000000000176e+02,1.920000000000000040e-01,6.015950000000000131e+01,2.556749999999999901e+01,1.810549999999999926e+01,2.480300000000000082e+01,6.429892300000000205e+01,4.194115100000000318e+00,-4.295726400000000285e+04
6.802351210000000428e+05,1.520000000000000000e+02,2.236129999999999995e+02,4.952520000000000095e+02,9.751950000000000500e+02,2.234329999999999927e+02,4.952740000000000009e+02,9.755410000000000537e+02,2.190000000000000000e+02,2.280000000000000000e+02,4.920000000000000000e+02,5.000000000000000000e+02,9.610000000000000000e+02,9.910000000000000000e+02,1.052000000000000000e+03,3.000000000000000000e+01,5.700000000000000000e+01,4.730400000000000382e+00,3.741299999999999848e+00,7.560620000000000118e+01,4.105699999999999683e+00,3.417699999999999960e+00,8.029349999999999454e+01,2.744203999999999724e+02,9.287999999999999590e-01,1.704090000000000060e+01,9.812860000000000582e+01,2.001999999999999891e-01,4.226259999999999906e+01,2.491469999999999985e+01,1.469950000000000045e+01,1.766679999999999851e+01,6.853422600000000386e+01,6.346249099999999643e+00,-3.530358699999999953e+04
6.802353020000000251e+05,4.910000000000000000e+02,5.063690000000000282e+02,1.772460000000000093e+02,1.351278000000000020e+03,5.064279999999999973e+02,1.771059999999999945e+02,1.353409000000000106e+03,5.010000000000000000e+02,5.120000000000000000e+02,1.720000000000000000e+02,1.830000000000000000e+02,1.328000000000000000e+03,1.388000000000000000e+03,2.337000000000000000e+03,6.000000000000000000e+01,8.400000000000000000e+01,6.159799999999999720e+00,5.038700000000000401e+00,1.531240000000000023e+01,5.670799999999999841e+00,4.446399999999999686e+00,-1.997129999999999939e+01,7.874589999999999463e+02,1.749200000000000088e+00,0.000000000000000000e+00,1.085915999999999997e+02,2.094000000000000028e-01,7.779649999999999466e+01,4.238029999999999831e+01,2.833040000000000092e+01,0.000000000000000000e+00,6.381764199999999931e+01,1.043427700000000069e+00,2.428534899999999907e+05
6.802353040000000037e+05,4.930000000000000000e+02,3.034399999999999977e+02,3.689979999999999905e+02,1.345076999999999998e+03,3.029859999999999900e+02,3.689479999999999791e+02,1.345188000000000102e+03,3.000000000000000000e+02,3.090000000000000000e+02,3.670000000000000000e+02,3.720000000000000000e+02,1.329000000000000000e+03,1.363000000000000000e+03,6.000000000000000000e+02,3.400000000000000000e+01,2.900000000000000000e+01,5.073500000000000121e+00,1.979200000000000070e+00,-8.193129999999999313e+01,5.127500000000000391e+00,1.767099999999999893e+00,-8.015370000000000061e+01,1.818488999999999862e+02,9.479999999999999538e-01,2.924700000000000077e+00,9.904120000000000346e+01,2.228999999999999870e-01,3.331179999999999808e+01,2.537059999999999960e+01,1.635200000000000031e+01,3.043850000000000122e+01,6.720833299999999610e+01,4.240806899999999935e+00,2.368015400000000081e+05
6.802353059999999823e+05,4.950000000000000000e+02,3.607339999999999804e+02,3.696840000000000259e+02,1.354558999999999969e+03,3.611460000000000150e+02,3.698199999999999932e+02,1.353983999999999924e+03,3.550000000000000000e+02,3.650000000000000000e+02,3.650000000000000000e+02,3.740000000000000000e+02,1.330000000000000000e+03,1.383000000000000000e+03,1.255000000000000000e+03,5.300000000000000000e+01,5.100000000000000000e+01,6.138799999999999812e+00,3.125399999999999956e+00,-3.939880000000000138e+01,5.575099999999999945e+00,2.673900000000000166e+00,-3.555590000000000117e+01,5.915121000000000322e+02,2.284600000000000186e+00,0.000000000000000000e+00,1.459055999999999926e+02,2.049999999999999878e-01,8.146389999999999532e+01,3.626619999999999777e+01,2.621369999999999933e+01,0.000000000000000000e+00,6.623900100000000180e+01,4.255335500000000160e+00,2.432771000000000058e+05
6.802353100000000559e+05,4.990000000000000000e+02,1.320049999999999955e+02,1.755169999999999959e+02,1.366788999999999987e+03,1.319579999999999984e+02,1.759070000000000107e+02,1.368490000000000009e+03,1.270000000000000000e+02,1.390000000000000000e+02,1.730000000000000000e+02,1.800000000000000000e+02,1.337000000000000000e+03,1.404000000000000000e+03,1.668000000000000000e+03,6.700000000000000000e+01,5.200000000000000000e+01,5.715499999999999581e+00,3.293099999999999916e+00,-8.427710000000000434e+01,4.466599999999999682e+00,2.998899999999999899e+00,-7.811279999999999291e+01,7.048220000000000027e+02,1.659100000000000019e+00,5.473300000000000054e+00,2.846392999999999915e+02,2.001999999999999891e-01,8.620440000000000680e+01,4.860669999999999646e+01,3.310240000000000293e+01,6.088530000000000086e+01,7.005880500000000666e+01,1.023449000000000053e+00,2.539550700000000070e+05
6.802353170000000391e+05,5.060000000000000000e+02,3.519820000000000277e+02,1.772680000000000007e+02,1.365786000000000058e+03,3.523489999999999895e+02,1.778629999999999995e+02,1.366279999999999973e+03,3.480000000000000000e+02,3.560000000000000000e+02,1.710000000000000000e+02,1.830000000000000000e+02,1.339000000000000000e+03,1.396000000000000000e+03,1.626000000000000000e+03,5.700000000000000000e+01,5.400000000000000000e+01,5.936600000000000321e+00,2.977599999999999802e+00,-4.273299999999999876e+00,5.661800000000000388e+00,2.271100000000000119e+00,-1.106189999999999962e+01,6.564266999999999825e+02,2.180200000000000138e+00,0.000000000000000000e+00,3.481211000000000126e+02,2.005000000000000115e-01,8.119929999999999382e+01,4.632569999999999766e+01,2.450280000000000058e+01,0.000000000000000000e+00,6.638562899999999445e+01,1.056054999999999966e+00,2.523278399999999965e+05
6.802353179999999702e+05,5.070000000000000000e+02,1.857400000000000091e+02,1.802470000000000141e+02,1.370929000000000087e+03,1.858290000000000077e+02,1.802930000000000064e+02,1.370345000000000027e+03,1.820000000000000000e+02,1.920000000000000000e+02,1.740000000000000000e+02,1.860000000000000000e+02,1.339000000000000000e+03,1.401000000000000000e+03,2.720000000000000000e+03,6.200000000000000000e+01,8.100000000000000000e+01,6.602899999999999991e+00,3.716299999999999937e+00,1.578919999999999924e+01,6.225200000000000067e+00,3.350499999999999812e+00,1.220490000000000030e+01,7.488224000000000160e+02,1.009600000000000053e+00,1.684069999999999823e+01,3.595767000000000166e+02,2.026999999999999913e-01,7.083259999999999934e+01,5.200909999999999656e+01,3.736880000000000024e+01,4.714929999999999666e+01,6.916097000000000605e+01,1.096548300000000031e+00,2.553205599999999977e+05
6.802353209999999963e+05,5.100000000000000000e+02,2.599030000000000200e+02,3.711120000000000232e+02,1.373634000000000015e+03,2.598450000000000273e+02,3.710579999999999927e+02,1.373921000000000049e+03,2.570000000000000000e+02,2.630000000000000000e+02,3.680000000000000000e+02,3.750000000000000000e+02,1.358000000000000000e+03,1.393000000000000000e+03,6.580000000000000000e+02,3.500000000000000000e+01,2.900000000000000000e+01,4.187100000000000044e+00,2.251599999999999824e+00,3.924940000000000140e+01,3.924500000000000099e+00,1.944800000000000084e+00,4.789800000000000324e+01,2.091912000000000091e+02,1.000999999999999890e+00,7.601300000000000168e+00,2.344878999999999962e+02,2.038000000000000089e-01,4.002210000000000178e+01,3.053920000000000101e+01,2.649859999999999971e+01,2.759850000000000136e+01,6.792736200000000224e+01,4.275968100000000049e+00,2.579528900000000140e+05
6.802353220000000438e+05,5.110000000000000000e+02,4.296699999999999875e+01,1.805910000000000082e+02,1.374208000000000084e+03,4.294400000000000261e+01,1.805349999999999966e+02,1.374039999999999964e+03,3.600000000000000000e+01,4.800000000000000000e+01,1.760000000000000000e+02,1.870000000000000000e+02,1.346000000000000000e+03,1.401000000000000000e+03,2.294000000000000000e+03,5.500000000000000000e+01,7.500000000000000000e+01,6.736100000000000421e+00,5.041599999999999859e+00,8.102119999999999322e+01,5.953400000000000247e+00,3.925499999999999989e+00,6.760760000000000502e+01,9.360356000000000449e+02,1.542499999999999982e+00,2.138210000000000122e+01,6.399660000000000082e+01,2.177000000000000046e-01,8.976919999999999789e+01,4.346650000000000347e+01,2.555829999999999913e+01,3.918630000000000280e+01,7.154238599999999337e+01,1.100585399999999936e+00,2.580405599999999977e+05
6.834350010000000475e+05,1.000000000000000000e+00,4.658100000000000023e+02,6.888899999999999579e+01,8.626130000000000564e+02,4.658700000000000045e+02,6.891599999999999682e+01,8.631710000000000491e+02,4.620000000000000000e+02,4.710000000000000000e+02,6.500000000000000000e+01,7.400000000000000000e+01,8.440000000000000000e+02,8.800000000000000000e+02,1.402000000000000000e+03,3.600000000000000000e+01,5.900000000000000000e+01,4.647700000000000387e+00,3.887300000000000200e+00,6.084069999999999823e+01,4.328800000000000203e+00,3.314000000000000057e+00,6.342770000000000152e+01,3.454143000000000256e+02,8.877000000000000446e-01,9.497799999999999798e+00,1.921641999999999939e+02,2.081000000000000072e-01,4.433050000000000068e+01,2.885920000000000130e+01,2.087470000000000070e+01,2.864140000000000086e+01,6.449360799999999472e+01,3.124033500000000174e+01,-1.180220899999999965e+05
6.834350030000000261e+05,3.000000000000000000e+00,4.350160000000000196e+02,9.645099999999999341e+01,8.666639999999999873e+02,4.349399999999999977e+02,9.651999999999999602e+01,8.665209999999999582e+02,4.300000000000000000e+02,4.410000000000000000e+02,9.200000000000000000e+01,1.010000000000000000e+02,8.450000000000000000e+02,8.870000000000000000e+02,1.804000000000000000e+03,4.200000000000000000e+01,7.600000000000000000e+01,5.923700000000000188e+00,3.697400000000000020e+00,-7.240879999999999939e+01,5.591999999999999638e+00,3.443900000000000183e+00,-7.410880000000000223e+01,4.264712999999999852e+02,1.030799999999999939e+00,7.829399999999999693e+00,2.682479999999999905e+02,2.141000000000000125e-01,4.689900000000000091e+01,3.152659999999999840e+01,1.502970000000000006e+01,3.245439999999999969e+01,6.500909900000000619e+01,3.170039699999999883e+01,-1.155554799999999959e+05
6.834350089999999618e+05,1.200000000000000000e+01,3.707999999999999829e+01,4.378639999999999759e+02,9.040929999999999609e+02,3.723499999999999943e+01,4.379039999999999964e+02,9.044059999999999491e+02,3.100000000000000000e+01,4.300000000000000000e+01,4.310000000000000000e+02,4.450000000000000000e+02,8.860000000000000000e+02,9.230000000000000000e+02,2.689000000000000000e+03,3.700000000000000000e+01,1.160000000000000000e+02,6.163499999999999979e+00,5.176099999999999923e+00,8.515599999999999170e+00,6.057500000000000107e+00,4.784600000000000186e+00,5.684300000000000352e+00,7.161091000000000122e+02,1.211500000000000021e+00,3.478620000000000090e+01,2.467429999999999879e+01,2.591999999999999860e-01,5.328139999999999787e+01,2.815360000000000085e+01,1.923979999999999890e+01,2.283289999999999864e+01,7.163754000000000133e+01,3.739013599999999826e+01,-8.766816599999999744e+04
6.834352809999999590e+05,4.870000000000000000e+02,4.485399999999999920e+01,3.864900000000000091e+02,1.058462999999999965e+03,4.468200000000000216e+01,3.864959999999999809e+02,1.057740999999999985e+03,3.900000000000000000e+01,5.100000000000000000e+01,3.820000000000000000e+02,3.950000000000000000e+02,1.045000000000000000e+03,1.078000000000000000e+03,1.327000000000000000e+03,3.300000000000000000e+01,9.900000000000000000e+01,6.646899999999999586e+00,5.270299999999999763e+00,5.277459999999999951e+01,6.278999999999999915e+00,4.734799999999999898e+00,6.651149999999999807e+01,5.102687999999999988e+02,1.504000000000000004e+00,0.000000000000000000e+00,2.007661999999999978e+02,2.823999999999999844e-01,4.960499999999999687e+01,2.113759999999999906e+01,1.660480000000000089e+01,0.000000000000000000e+00,7.151342300000000307e+01,3.653334100000000007e+01,2.520527799999999843e+04
7.602350060000000522e+05,8.000000000000000000e+00,3.674529999999999745e+02,1.738280000000000030e+02,5.358519999999999754e+02,3.673620000000000232e+02,1.736409999999999911e+02,5.356480000000000246e+02,3.630000000000000000e+02,3.720000000000000000e+02,1.690000000000000000e+02,1.830000000000000000e+02,5.130000000000000000e+02,5.590000000000000000e+02,1.643000000000000000e+03,4.600000000000000000e+01,6.700000000000000000e+01,6.549199999999999910e+00,3.593900000000000095e+00,-2.421039999999999992e+01,5.601499999999999702e+00,3.218900000000000095e+00,-2.813579999999999970e+01,5.060215000000000032e+02,1.190099999999999936e+00,2.866100000000000136e+01,1.512878000000000043e+02,2.079000000000000015e-01,6.005769999999999698e+01,3.011530000000000129e+01,1.939270000000000138e+01,1.977289999999999992e+01,7.413541600000000642e+01,9.856897000000000020e-01,-3.591191500000000233e+05
7.602350089999999618e+05,1.100000000000000000e+01,4.972169999999999845e+02,1.794739999999999895e+02,5.022690000000000055e+02,4.973879999999999768e+02,1.797390000000000043e+02,5.029270000000000209e+02,4.920000000000000000e+02,5.020000000000000000e+02,1.720000000000000000e+02,1.870000000000000000e+02,4.840000000000000000e+02,5.220000000000000000e+02,2.133000000000000000e+03,3.800000000000000000e+01,9.300000000000000000e+01,7.359300000000000175e+00,4.566200000000000259e+00,-1.707710000000000150e+01,6.648900000000000254e+00,4.559700000000000308e+00,-2.057039999999999935e+01,5.919724999999999682e+02,9.727999999999999980e-01,0.000000000000000000e+00,2.660450000000000159e+02,2.074000000000000010e-01,6.179760000000000275e+01,2.847719999999999985e+01,1.724960000000000093e+01,0.000000000000000000e+00,7.196831400000000656e+01,1.087326199999999909e+00,-3.832056199999999953e+05
7.602350150000000140e+05,1.700000000000000000e+01,1.337059999999999889e+02,3.677869999999999777e+02,5.040579999999999927e+02,1.335339999999999918e+02,3.679510000000000218e+02,5.045149999999999864e+02,1.270000000000000000e+02,1.400000000000000000e+02,3.640000000000000000e+02,3.720000000000000000e+02,4.880000000000000000e+02,5.240000000000000000e+02,1.369000000000000000e+03,3.600000000000000000e+01,6.400000000000000000e+01,7.211999999999999744e+00,2.947900000000000187e+00,7.720399999999999352e+01,6.803099999999999703e+00,2.667800000000000171e+00,7.607699999999999818e+01,3.746483000000000061e+02,1.032299999999999995e+00,2.631940000000000168e+01,7.190500000000000114e+01,2.053000000000000103e-01,4.932860000000000156e+01,2.930720000000000169e+01,1.970660000000000167e+01,1.465840000000000032e+01,7.803255500000000211e+01,4.224191799999999830e+00,-3.820368400000000256e+05
7.602350300000000279e+05,3.300000000000000000e+01,2.465250000000000057e+02,1.753189999999999884e+02,5.113340000000000032e+02,2.461440000000000055e+02,1.755329999999999870e+02,5.111449999999999818e+02,2.440000000000000000e+02,2.510000000000000000e+02,1.720000000000000000e+02,1.800000000000000000e+02,4.960000000000000000e+02,5.290000000000000000e+02,7.550000000000000000e+02,3.300000000000000000e+01,3.400000000000000000e+01,4.213300000000000267e+00,2.576499999999999790e+00,4.138329999999999842e+01,4.345600000000000129e+00,2.293899999999999828e+00,4.379619999999999891e+01,2.320028000000000077e+02,9.210000000000000409e-01,1.009900000000000020e+01,2.404960000000000093e+02,2.083000000000000129e-01,4.053889999999999816e+01,2.881080000000000041e+01,2.164270000000000138e+01,2.568799999999999883e+01,7.615572000000000230e+01,1.017214700000000027e+00,-3.771564299999999930e+05
7.602350309999999590e+05,3.400000000000000000e+01,1.954799999999999898e+02,1.719199999999999875e+02,5.362169999999999845e+02,1.954420000000000073e+02,1.718839999999999861e+02,5.359439999999999600e+02,1.910000000000000000e+02,2.020000000000000000e+02,1.670000000000000000e+02,1.780000000000000000e+02,5.120000000000000000e+02,5.560000000000000000e+02,1.014000000000000000e+03,4.400000000000000000e+01,5.000000000000000000e+01,5.458199999999999719e+00,4.326299999999999812e+00,-7.807179999999999609e+01,5.084399999999999586e+00,3.876500000000000057e+00,8.229989999999999384e+01,3.021899999999999977e+02,1.013500000000000068e+00,1.687979999999999947e+01,1.783500000000000085e+00,2.189000000000000112e-01,4.334649999999999892e+01,3.305599999999999739e+01,2.391430000000000078e+01,2.403600000000000136e+01,7.700075300000000311e+01,9.564035300000000017e-01,-3.589014299999999930e+05
7.602350359999999637e+05,4.200000000000000000e+01,1.033280000000000030e+02,3.636220000000000141e+02,5.265159999999999627e+02,1.032600000000000051e+02,3.636390000000000100e+02,5.264279999999999973e+02,1.000000000000000000e+02,1.080000000000000000e+02,3.600000000000000000e+02,3.720000000000000000e+02,5.060000000000000000e+02,5.450000000000000000e+02,1.298000000000000000e+03,3.900000000000000000e+01,5.700000000000000000e+01,6.273200000000000109e+00,3.581999999999999851e+00,1.613400000000000034e+01,5.496000000000000441e+00,3.265099999999999891e+00,1.799239999999999995e+01,3.333933000000000106e+02,9.343000000000000194e-01,9.034900000000000375e+00,1.305000000000000071e+01,2.030000000000000138e-01,4.557970000000000255e+01,2.757700000000000173e+01,1.644119999999999848e+01,2.751089999999999947e+01,7.853713500000000636e+01,4.152321500000000221e+00,-3.659063900000000140e+05
7.602350379999999423e+05,4.500000000000000000e+01,2.263629999999999995e+02,3.667749999999999773e+02,5.413669999999999618e+02,2.262620000000000005e+02,3.667889999999999873e+02,5.409139999999999873e+02,2.220000000000000000e+02,2.310000000000000000e+02,3.610000000000000000e+02,3.720000000000000000e+02,5.190000000000000000e+02,5.630000000000000000e+02,1.784000000000000000e+03,4.400000000000000000e+01,6.500000000000000000e+01,5.169500000000000206e+00,3.971400000000000041e+00,1.381649999999999956e+01,4.675699999999999967e+00,3.260099999999999998e+00,2.208840000000000003e+01,5.174570999999999685e+02,1.255100000000000104e+00,1.526500000000000057e+01,1.964778000000000020e+02,1.945000000000000062e-01,6.299369999999999692e+01,3.541740000000000066e+01,2.117820000000000036e+01,3.049559999999999960e+01,7.648709399999999903e+01,4.204829900000000009e+00,-3.552428300000000163e+05
7.602350409999999683e+05,4.900000000000000000e+01,4.345960000000000036e+02,1.759970000000000141e+02,5.293709999999999809e+02,4.348460000000000036e+02,1.759869999999999948e+02,5.289070000000000391e+02,4.320000000000000000e+02,4.380000000000000000e+02,1.720000000000000000e+02,1.820000000000000000e+02,5.020000000000000000e+02,5.550000000000000000e+02,1.427000000000000000e+03,5.300000000000000000e+01,4.700000000000000000e+01,4.706299999999999706e+00,2.883399999999999963e+00,3.311199999999999921e+00,4.326900000000000190e+00,2.598199999999999843e+00,1.043050000000000033e+01,4.075210999999999899e+02,1.008599999999999941e+00,1.143149999999999977e+01,1.900860999999999876e+02,2.021000000000000019e-01,5.336829999999999785e+01,4.131700000000000017e+01,3.350930000000000319e+01,3.678799999999999670e+01,7.301067799999999863e+01,1.024788299999999985e+00,-3.640810999999999767e+05
7.602350459999999730e+05,5.800000000000000000e+01,4.981949999999999932e+02,3.805299999999999727e+02,8.769429999999999836e+02,4.981779999999999973e+02,3.806659999999999968e+02,8.768250000000000455e+02,4.940000000000000000e+02,5.040000000000000000e+02,3.750000000000000000e+02,3.860000000000000000e+02,8.560000000000000000e+02,8.960000000000000000e+02,1.848000000000000000e+03,4.000000000000000000e+01,8.500000000000000000e+01,5.460399999999999920e+00,4.752399999999999736e+00,1.756629999999999825e+01,4.568399999999999572e+00,4.169599999999999973e+00,2.833780000000000143e+01,5.956269999999999527e+02,1.042999999999999927e+00,0.000000000000000000e+00,1.146521000000000043e+02,2.217999999999999972e-01,6.246529999999999916e+01,3.217660000000000053e+01,2.153490000000000038e+01,0.000000000000000000e+00,7.195514300000000674e+01,4.436108599999999846e+00,-1.079707700000000041e+05
7.602350479999999516e+05,6.100000000000000000e+01,4.868729999999999905e+02,2.797599999999999909e+02,8.627380000000000564e+02,4.870419999999999732e+02,2.797559999999999718e+02,8.632019999999999982e+02,4.820000000000000000e+02,4.940000000000000000e+02,2.740000000000000000e+02,2.880000000000000000e+02,8.460000000000000000e+02,8.800000000000000000e+02,2.223000000000000000e+03,3.400000000000000000e+01,1.130000000000000000e+02,7.557299999999999685e+00,4.771899999999999586e+00,4.653170000000000073e+01,7.150199999999999889e+00,4.016200000000000436e+00,4.458010000000000161e+01,6.172100000000000364e+02,9.275999999999999801e-01,2.273939999999999984e+01,2.165490000000000066e+02,1.948999999999999899e-01,6.716989999999999839e+01,2.601820000000000022e+01,1.498579999999999934e+01,2.490279999999999916e+01,7.214075300000000368e+01,2.754271300000000089e+00,-1.179989799999999959e+05
7.602350520000000251e+05,6.600000000000000000e+01,4.901429999999999723e+02,3.347570000000000050e+02,8.631499999999999773e+02,4.901340000000000146e+02,3.346340000000000146e+02,8.631309999999999718e+02,4.850000000000000000e+02,4.950000000000000000e+02,3.310000000000000000e+02,3.390000000000000000e+02,8.470000000000000000e+02,8.810000000000000000e+02,1.245000000000000000e+03,3.400000000000000000e+01,6.000000000000000000e+01,5.366600000000000037e+00,3.574500000000000011e+00,6.791530000000000200e+01,4.743800000000000239e+00,3.247199999999999864e+00,6.319480000000000075e+01,3.578999000000000024e+02,8.156999999999999806e-01,9.665399999999999991e+00,3.962380000000000280e+01,2.036000000000000032e-01,4.980939999999999657e+01,2.741159999999999997e+01,2.077459999999999951e+01,2.664760000000000062e+01,7.208922099999999489e+01,3.668909199999999871e+00,-1.180515000000000000e+05
7.602350579999999609e+05,7.200000000000000000e+01,5.070729999999999791e+02,3.051050000000000182e+02,9.130710000000000264e+02,5.076379999999999768e+02,3.052200000000000273e+02,9.130979999999999563e+02,5.010000000000000000e+02,5.120000000000000000e+02,2.990000000000000000e+02,3.130000000000000000e+02,8.890000000000000000e+02,9.400000000000000000e+02,3.570000000000000000e+03,5.100000000000000000e+01,1.050000000000000000e+02,6.460899999999999643e+00,5.019499999999999851e+00,-1.899020000000000152e+01,5.636999999999999567e+00,4.637999999999999901e+00,-3.097329999999999828e+01,1.099559899999999971e+03,1.241800000000000015e+00,0.000000000000000000e+00,1.309577999999999918e+02,2.013999999999999957e-01,9.139430000000000121e+01,3.913009999999999877e+01,2.744800000000000040e+01,0.000000000000000000e+00,7.179747799999999813e+01,3.178669199999999861e+00,-8.126940799999999581e+04
7.602350590000000084e+05,7.300000000000000000e+01,4.129710000000000036e+02,2.300130000000000052e+02,8.989859999999999900e+02,4.130079999999999814e+02,2.299410000000000025e+02,8.980119999999999436e+02,4.090000000000000000e+02,4.180000000000000000e+02,2.250000000000000000e+02,2.350000000000000000e+02,8.710000000000000000e+02,9.330000000000000000e+02,2.626000000000000000e+03,6.200000000000000000e+01,7.000000000000000000e+01,4.812599999999999767e+00,4.506999999999999673e+00,-2.563400000000000123e+00,4.330799999999999983e+00,3.838600000000000012e+00,-5.130600000000000271e+00,5.985519000000000460e+02,1.039900000000000047e+00,2.193909999999999982e+01,3.346730999999999767e+02,1.887999999999999956e-01,6.185990000000000322e+01,4.340769999999999840e+01,2.690719999999999956e+01,3.215910000000000224e+01,7.337465000000000259e+01,1.924026199999999909e+00,-9.237429600000000210e+04
7.602350640000000130e+05,7.900000000000000000e+01,4.354809999999999945e+02,4.668330000000000268e+02,9.122839999999999918e+02,4.350740000000000123e+02,4.669660000000000082e+02,9.112300000000000182e+02,4.280000000000000000e+02,4.440000000000000000e+02,4.600000000000000000e+02,4.740000000000000000e+02,8.870000000000000000e+02,9.350000000000000000e+02,5.051000000000000000e+03,4.800000000000000000e+01,1.750000000000000000e+02,7.647300000000000431e+00,7.028500000000000192e+00,8.265689999999999316e+01,6.777899999999999814e+00,5.871699999999999697e+00,7.708889999999999532e+01,1.547681599999999889e+03,1.070699999999999985e+00,0.000000000000000000e+00,6.346170000000000044e+01,1.980000000000000093e-01,1.100010999999999939e+02,3.404050000000000153e+01,1.910620000000000118e+01,0.000000000000000000e+00,7.300688399999999945e+01,5.874450200000000066e+00,-8.264452199999999721e+04
7.602350659999999916e+05,8.100000000000000000e+01,3.856879999999999882e+02,2.068000000000000114e+02,9.094840000000000373e+02,3.856490000000000009e+02,2.067669999999999959e+02,9.085960000000000036e+02,3.830000000000000000e+02,3.890000000000000000e+02,2.020000000000000000e+02,2.130000000000000000e+02,8.880000000000000000e+02,9.320000000000000000e+02,1.369000000000000000e+03,4.400000000000000000e+01,4.900000000000000000e+01,5.912700000000000067e+00,2.519299999999999873e+00,1.907239999999999824e+01,5.217999999999999972e+00,2.384700000000000042e+00,2.148570000000000135e+01,3.262176999999999794e+02,8.518999999999999906e-01,1.247509999999999941e+01,2.279464000000000112e+02,2.063000000000000111e-01,4.273590000000000089e+01,3.672290000000000276e+01,2.408889999999999887e+01,3.004100000000000037e+01,7.383063900000000501e+01,1.537781700000000029e+00,-8.458374199999999837e+04
7.602350670000000391e+05,8.200000000000000000e+01,1.975000000000000089e+00,3.216259999999999764e+02,9.402780000000000200e+02,1.836999999999999966e+00,3.217429999999999950e+02,9.407089999999999463e+02,0.000000000000000000e+00,5.000000000000000000e+00,3.170000000000000000e+02,3.270000000000000000e+02,9.250000000000000000e+02,9.550000000000000000e+02,7.730000000000000000e+02,3.000000000000000000e+01,4.000000000000000000e+01,4.834100000000000286e+00,2.431000000000000050e+00,1.130840000000000067e+01,4.538999999999999702e+00,2.148200000000000109e+00,1.159730000000000061e+01,2.244872000000000014e+02,8.934999999999999609e-01,1.239310000000000045e+01,3.593172999999999888e+02,1.814999999999999947e-01,4.448729999999999762e+01,2.630330000000000013e+01,1.714260000000000161e+01,1.775840000000000174e+01,8.022751300000000185e+01,3.454063000000000105e+00,-6.094451900000000023e+04
7.602350690000000177e+05,8.400000000000000000e+01,1.220469999999999970e+02,7.080599999999999739e+01,9.463790000000000191e+02,1.220310000000000059e+02,7.040900000000000603e+01,9.464800000000000182e+02,1.100000000000000000e+02,1.300000000000000000e+02,6.500000000000000000e+01,8.100000000000000000e+01,9.220000000000000000e+02,9.730000000000000000e+02,4.526000000000000000e+03,5.100000000000000000e+01,1.710000000000000000e+02,7.892699999999999605e+00,6.542399999999999771e+00,-3.501069999999999993e+01,6.480999999999999872e+00,5.944200000000000372e+00,-3.251939999999999742e+01,1.646451199999999972e+03,1.222499999999999920e+00,7.485930000000000462e+01,1.467691000000000088e+02,2.391000000000000070e-01,1.023704000000000036e+02,3.476059999999999661e+01,2.510950000000000060e+01,2.300410000000000110e+01,7.822428399999999726e+01,-7.348493000000000386e-01,-5.669635199999999895e+04
